reserveRatio,availableShipsRatio,defenseReinforceRatio,defensePriorityBase,neutralHorizon,enemyGrowthWeight,attackPriorityForLargestEnemy,vulnerabilityPenalty,sourceMinShips,maxAttackDistance,internalRedistributionDistance,internalRedistributionShips,defensiveOverkillMargin,attackOverkillMargin,winRate,gamesPlayed,timestamp
0.2554082484169616,0.7374626173138302,0.7092046142386055,985.5322662510232,52,5.0,72.72407865451116,19.11464339647105,2,36,19,23,6,5,1.0,100,2025-05-16 04:17:26
0.2554082484169616,0.7374626173138302,0.7163574961751606,1001.4640767365215,52,5.0,73.32807850639614,19.848815727805835,2,36,19,23,6,5,0.99,100,2025-05-16 04:17:27
0.26004765148565495,0.7400635208002531,0.7148820390180693,1014.3536740956167,52,5.0,75.46087973234947,18.60367614941631,2,36,19,23,6,5,0.99,100,2025-05-16 04:17:27
0.26004765148565495,0.7368620763367326,0.7148820390180693,1014.3536740956167,52,5.0,74.8641605211259,18.60367614941631,2,36,19,23,6,5,0.99,100,2025-05-16 04:17:27
0.247788240158436,0.7368620763367326,0.7154285418026193,1043.2355290540575,52,5.0,74.36329702223226,18.681685721811892,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:26
0.25829629207029364,0.7352409573200708,0.7163574961751606,1001.4640767365215,52,5.0,73.32807850639614,19.848815727805835,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:26
0.26004765148565495,0.7336028630391855,0.7148820390180693,1014.3536740956167,52,5.075546370728449,73.2471820287268,18.60367614941631,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:26
0.2665325436169437,0.7354499149929408,0.7281297190918191,1033.5812553596327,53,5.208066907579866,74.70928147212722,17.37904527580875,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:26
0.26738962065420097,0.7319926939681725,0.7249063893472587,996.2787192635665,52,5.269080410658983,75.46087973234947,18.005028910441585,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:27
0.2554082484169616,0.7374626173138302,0.7163574961751606,1001.4640767365215,52,5.0,73.32807850639614,19.848815727805835,2,36,19,23,6,5,0.98,100,2025-05-16 04:17:27
