reserveRatio,availableShipsRatio,defenseReinforceRatio,defensePriorityBase,neutralHorizon,enemyGrowthWeight,attackPriorityForLargestEnemy,vulnerabilityPenalty,sourceMinShips,maxAttackDistance,internalRedistributionDistance,internalRedistributionShips,defensiveOverkillMargin,attackOverkillMargin,winRate,gamesPlayed,timestamp
0.2488732922892805,0.5021303302387922,0.7907915445097947,1951.7446135064367,30,8.257091493835809,31.399708782407103,23.43831021374102,2,69,40,38,3,2,1.0,20,2025-05-16 10:14:32
0.2301230005708762,0.5,0.95,1853.4324113985458,46,7.194834281659592,24.123081060981477,41.25934546145802,2,80,40,40,2,1,1.0,20,2025-05-16 10:14:32
0.2569410012814849,0.5,0.7943550307298375,2000.0,24,10.040481566045573,47.18182858522972,26.809620430513405,2,74,34,40,3,3,1.0,20,2025-05-16 10:14:32
0.16461359548457663,0.5,0.8985616590559918,1524.1739928669144,47,7.773299340309059,25.210326562731378,33.41776598722374,1,80,40,39,3,4,1.0,20,2025-05-16 10:14:32
0.2569410012814849,0.5,0.7943550307298375,1973.9495004071002,31,10.040481566045573,20.0,26.809620430513405,2,67,40,40,3,3,1.0,20,2025-05-16 10:14:32
0.2569410012814849,0.5,0.7943550307298375,1973.9495004071002,31,10.040481566045573,20.0,26.809620430513405,2,67,40,40,3,3,1.0,20,2025-05-16 10:14:32
0.20346586838480654,0.5339518755966135,0.8198105674111762,1766.8351766893209,20,10.557426503916123,20.94120198974057,27.42710822224383,2,65,35,36,4,4,1.0,20,2025-05-16 10:14:32
0.23533868654307,0.5,0.8781826985427447,2000.0,23,7.4065610764640795,53.90042845524396,31.210449780652056,2,71,39,37,3,1,1.0,20,2025-05-16 10:14:32
0.19806433119389852,0.5021303302387922,0.8198105674111762,1973.9495004071002,20,10.557426503916123,20.0,18.36417114223125,2,67,35,36,4,4,1.0,20,2025-05-16 10:14:33
0.19806433119389852,0.5021303302387922,0.8985616590559918,1853.4324113985458,47,10.040481566045573,20.0,18.36417114223125,2,80,30,40,4,2,1.0,20,2025-05-16 10:14:33
