reserveRatio,availableShipsRatio,defenseReinforceRatio,defensePriorityBase,neutralHorizon,enemyGrowthWeight,attackPriorityForLargestEnemy,vulnerabilityPenalty,sourceMinShips,maxAttackDistance,internalRedistributionDistance,internalRedistributionShips,defensiveOverkillMargin,attackOverkillMargin,winRate,gamesPlayed,timestamp
0.12937625882400677,0.8942761587787564,0.757195503771486,947.6143743365953,56,11.547818807344,37.78984245621258,14.645590454466404,2,43,18,27,6,3,0.5,20,2025-05-16 04:20:44
0.11537849919152515,0.9000047563599296,0.8001986468350238,1053.7382762645882,81,11.60953414831195,23.169464691162425,19.891108972109834,2,45,17,23,3,3,0.55,20,2025-05-16 04:20:44
0.2577032800230757,0.8158182141276654,0.6781501278353809,838.9724168345247,65,10.785283196934621,40.54453480893526,9.070526202865992,2,48,27,27,7,4,0.7,20,2025-05-16 04:20:44
0.2978005302827412,0.7772231090850543,0.5822426632267649,738.606795425217,82,12.151038066772307,30.46812269209424,5.6164802943539,2,53,26,27,8,4,0.65,20,2025-05-16 04:20:44
0.1,0.95,0.7671475719603805,831.6766705286657,57,12.691323294525299,24.53833385799357,13.42216076530164,3,34,21,31,4,3,0.5,20,2025-05-16 04:20:44
0.10089927990789493,0.9193762748422624,0.8326901782051784,1085.2304412980145,66,10.558778813154897,20.764979792172674,16.5263738656165,2,58,19,28,6,3,0.55,20,2025-05-16 04:20:44
0.232681960616268,0.8236699812489251,0.6928495358495403,606.7186683498395,84,9.725840059483794,38.20787947864204,19.981241127876853,2,58,26,28,6,4,0.5,20,2025-05-16 04:20:44
0.10782258397158881,0.8696058640515085,0.7908809139713496,1209.7583273805387,73,8.497698325097057,21.367981267320328,15.64029158974349,2,62,15,22,6,3,0.5,20,2025-05-16 04:20:44
0.20601540895323492,0.9131236702959077,0.6025726572312315,636.2535926908115,81,11.78559638871518,23.433968063696142,8.112751061442943,2,56,23,33,8,4,0.55,20,2025-05-16 04:20:44
0.14066043409552167,0.8678161385540608,0.5876306080216971,1364.5896988777972,52,11.845632095995242,26.156142297327143,11.2459690791008,2,48,28,22,8,4,0.7,20,2025-05-16 04:20:44
0.2577032800230757,0.8158182141276654,0.6781501278353809,838.9724168345247,65,10.785283196934621,40.54453480893526,9.070526202865992,2,48,27,27,7,4,0.7,20,2025-05-16 04:20:44
0.14066043409552167,0.8678161385540608,0.5876306080216971,1364.5896988777972,52,11.845632095995242,26.156142297327143,11.2459690791008,2,48,28,22,8,4,0.6,20,2025-05-16 04:20:44
0.2978005302827412,0.7772231090850543,0.5822426632267649,1085.2304412980145,82,12.151038066772307,20.764979792172674,5.6164802943539,2,58,19,28,8,3,0.65,20,2025-05-16 04:20:44
