reserveRatio,availableShipsRatio,defenseReinforceRatio,defensePriorityBase,neutralHorizon,enemyGrowthWeight,attackPriorityForLargestEnemy,vulnerabilityPenalty,sourceMinShips,maxAttackDistance,internalRedistributionDistance,internalRedistributionShips,defensiveOverkillMargin,attackOverkillMargin,winRate,gamesPlayed,timestamp
0.2,0.8,0.75,1000.0,50,10.0,50.0,20.0,2,50,20,20,5,5,0.9,20,2025-05-16 04:20:04
0.12937625882400677,0.8942761587787564,0.757195503771486,947.6143743365953,56,11.547818807344,37.78984245621258,14.645590454466404,2,43,18,27,6,3,1.0,20,2025-05-16 04:20:04
0.24819269889869905,0.8671599957977076,0.6771840028005173,1267.1472952216359,28,9.284473455272627,40.010618047709286,16.20497242299465,2,52,25,25,6,7,1.0,20,2025-05-16 04:20:04
0.23175790848260816,0.9102512938641232,0.7551071964252056,1434.4138632105676,62,14.347079290615339,40.03434863541686,17.207659077803957,2,59,20,19,5,5,0.95,20,2025-05-16 04:20:04
0.1,0.7553658831544358,0.6387518250929084,1278.2276217428723,39,11.876416363630716,36.23330954931348,29.174499117054495,2,35,16,26,6,2,1.0,20,2025-05-16 04:20:04
0.1653084166086587,0.9442845970272717,0.8833110661248595,608.4751607689988,50,5.697639946027932,41.68300099800712,28.1484760791385,2,50,23,12,4,5,1.0,20,2025-05-16 04:20:04
0.14483818449305433,0.8508982035029113,0.7838549285201806,1151.177090515771,53,10.124955121712357,31.56594369269138,6.333799882000708,2,39,18,29,6,4,0.95,20,2025-05-16 04:20:04
0.12632984817012702,0.7244879043246626,0.7040238756836427,1262.4885123217703,29,12.279330410106327,29.87993976944786,27.572872900302315,2,30,23,27,6,2,0.95,20,2025-05-16 04:20:04
0.22952570374108258,0.95,0.7265278441994365,1693.5186140803712,66,14.22897744207683,24.01477579458167,24.349820768144387,2,65,18,24,5,2,0.9,20,2025-05-16 04:20:04
0.21501918368896308,0.8934899202329092,0.7146786908617025,680.7660499348631,61,8.91709493246699,55.07971313851478,7.2591190794816,2,54,19,20,6,5,0.85,20,2025-05-16 04:20:04
0.12937625882400677,0.8942761587787564,0.757195503771486,947.6143743365953,56,11.547818807344,37.78984245621258,14.645590454466404,2,43,18,27,6,3,0.95,20,2025-05-16 04:20:04
0.24819269889869905,0.8671599957977076,0.6771840028005173,1267.1472952216359,28,9.284473455272627,40.010618047709286,16.20497242299465,2,52,25,25,6,7,0.9,20,2025-05-16 04:20:04
0.2861759188867727,0.816101126046895,0.7151722033581248,1231.7712953011237,20,13.753309419307788,36.978286102882066,17.075954948991928,2,30,31,20,8,7,0.9,20,2025-05-16 04:20:05
