reserveRatio,availableShipsRatio,defenseReinforceRatio,defensePriorityBase,neutralHorizon,enemyGrowthWeight,attackPriorityForLargestEnemy,vulnerabilityPenalty,sourceMinShips,maxAttackDistance,internalRedistributionDistance,internalRedistributionShips,defensiveOverkillMargin,attackOverkillMargin,winRate,gamesPlayed,timestamp
0.16487281418990174,0.8122902500812872,0.7495618023281558,793.2807273653576,52,8.759993220923045,35.57367116517188,21.85546586134978,2,41,17,20,4,3,1.0,20,2025-05-16 03:13:04
0.16487281418990174,0.8122902500812872,0.7495618023281558,793.2807273653576,52,8.759993220923045,35.57367116517188,21.85546586134978,2,41,17,20,4,3,1.0,20,2025-05-16 03:13:05
0.1,0.8036661753008302,0.7308270856869412,625.40777767613,47,10.091320118894187,71.44252784298718,15.727243807390021,2,51,10,19,6,2,1.0,20,2025-05-16 03:13:05
0.16487281418990174,0.8122902500812872,0.7495618023281558,793.2807273653576,52,8.759993220923045,35.57367116517188,21.85546586134978,2,41,17,20,4,3,1.0,20,2025-05-16 03:13:05
0.16487281418990174,0.8122902500812872,0.7327663768080929,871.3932086222835,52,9.011344603840923,44.64618854955505,21.934134463782044,2,41,16,16,4,4,1.0,20,2025-05-16 03:13:05
0.16428145509859352,0.8192002997924898,0.7327663768080929,871.3932086222835,48,5.456769650363122,44.64618854955505,20.453242133314184,2,50,16,19,5,4,1.0,20,2025-05-16 03:13:05
0.1864250426334597,0.725925322157202,0.7616974522089852,626.1656960483504,50,5.189336699779935,22.281985855425308,26.494373803008163,2,52,17,24,5,4,1.0,20,2025-05-16 03:13:05
0.16487281418990174,0.8122902500812872,0.7495618023281558,793.2807273653576,52,8.759993220923045,35.57367116517188,21.85546586134978,2,41,17,20,4,3,1.0,20,2025-05-16 03:13:05
0.1,0.8192002997924898,0.7327663768080929,871.3932086222835,58,10.091320118894187,44.64618854955505,15.727243807390021,2,47,10,19,5,4,1.0,20,2025-05-16 03:13:05
0.1864250426334597,0.725925322157202,0.7308270856869412,625.40777767613,50,5.189336699779935,71.44252784298718,26.494373803008163,2,52,17,19,6,4,1.0,20,2025-05-16 03:13:05
