Agent,Category,Range,Games,Wins,Losses,Draws,WinRate,AvgDuration
Better Random Agent,Planet Count,Small (10-15),195,17,178,0,8,72,0,79
Better Random Agent,Planet Count,Medium (16-22),189,11,178,0,5,82,1,43
Better Random Agent,Planet Count,Large (23-30),216,16,200,0,7,41,3,09
Better Random Agent,Transporter Speed,Slow (2.0-3.0),198,16,182,0,8,08,2,57
Better Random Agent,Transporter Speed,Medium (3.1-4.0),180,20,160,0,11,11,1,52
Better Random Agent,Transporter Speed,Fast (4.1-5.0),166,4,162,0,2,41,1,15
Better Random Agent,Growth Rate,Low (0.02-0.08),114,5,109,0,4,39,2,04
Better Random Agent,Growth Rate,Medium (0.09-0.15),220,17,203,0,7,73,1,74
Better Random Agent,Growth Rate,High (0.16-0.20),159,17,142,0,10,69,1,86
Better Random Agent,Neutral Ratio,Low Neutral (0.20-0.28),194,16,178,0,8,25,1,96
Better Random Agent,Neutral Ratio,Medium Neutral (0.29-0.32),154,10,144,0,6,49,1,79
Better Random Agent,Neutral Ratio,High Neutral (0.33-0.40),140,7,133,0,5,00,1,91
Better Random Agent,Game Duration,Short (400-800),222,10,212,0,4,50,1,88
Better Random Agent,Game Duration,Medium (801-1200),220,20,200,0,9,09,1,57
Better Random Agent,Game Duration,Long (1201-1500),158,14,144,0,8,86,2,08
Careful Random Agent,Planet Count,Small (10-15),155,51,104,0,32,90,0,87
Careful Random Agent,Planet Count,Medium (16-22),208,68,140,0,32,69,1,91
Careful Random Agent,Planet Count,Large (23-30),237,65,172,0,27,43,3,88
Careful Random Agent,Transporter Speed,Slow (2.0-3.0),184,48,136,0,26,09,3,80
Careful Random Agent,Transporter Speed,Medium (3.1-4.0),195,60,135,0,30,77,1,97
Careful Random Agent,Transporter Speed,Fast (4.1-5.0),171,60,111,0,35,09,1,64
Careful Random Agent,Growth Rate,Low (0.02-0.08),111,34,77,0,30,63,3,13
Careful Random Agent,Growth Rate,Medium (0.09-0.15),221,71,150,0,32,13,2,30
Careful Random Agent,Growth Rate,High (0.16-0.20),157,45,112,0,28,66,1,92
Careful Random Agent,Neutral Ratio,Low Neutral (0.20-0.28),168,56,112,0,33,33,1,76
Careful Random Agent,Neutral Ratio,Medium Neutral (0.29-0.32),186,51,135,0,27,42,2,65
Careful Random Agent,Neutral Ratio,High Neutral (0.33-0.40),127,41,86,0,32,28,2,77
Careful Random Agent,Game Duration,Short (400-800),219,65,154,0,29,68,2,15
Careful Random Agent,Game Duration,Medium (801-1200),227,69,158,0,30,40,2,30
Careful Random Agent,Game Duration,Long (1201-1500),154,50,104,0,32,47,2,98
TeamTitansAgentV2-H100,Planet Count,Small (10-15),167,164,3,0,98,20,1,83
TeamTitansAgentV2-H100,Planet Count,Medium (16-22),209,209,0,0,100,00,4,49
TeamTitansAgentV2-H100,Planet Count,Large (23-30),224,223,1,0,99,55,9,64
TeamTitansAgentV2-H100,Transporter Speed,Slow (2.0-3.0),215,214,1,0,99,53,8,16
TeamTitansAgentV2-H100,Transporter Speed,Medium (3.1-4.0),171,170,1,0,99,42,4,73
TeamTitansAgentV2-H100,Transporter Speed,Fast (4.1-5.0),161,160,1,0,99,38,3,77
TeamTitansAgentV2-H100,Growth Rate,Low (0.02-0.08),120,119,1,0,99,17,6,29
TeamTitansAgentV2-H100,Growth Rate,Medium (0.09-0.15),213,213,0,0,100,00,5,60
TeamTitansAgentV2-H100,Growth Rate,High (0.16-0.20),149,146,3,0,97,99,5,23
TeamTitansAgentV2-H100,Neutral Ratio,Low Neutral (0.20-0.28),165,165,0,0,100,00,5,33
TeamTitansAgentV2-H100,Neutral Ratio,Medium Neutral (0.29-0.32),175,172,3,0,98,29,6,17
TeamTitansAgentV2-H100,Neutral Ratio,High Neutral (0.33-0.40),137,136,1,0,99,27,6,03
TeamTitansAgentV2-H100,Game Duration,Short (400-800),234,232,2,0,99,15,5,01
TeamTitansAgentV2-H100,Game Duration,Medium (801-1200),204,204,0,0,100,00,5,35
TeamTitansAgentV2-H100,Game Duration,Long (1201-1500),162,160,2,0,98,77,7,02
EvoAgent-400-30-0.8-true,Planet Count,Small (10-15),175,114,61,0,65,14,1,52
EvoAgent-400-30-0.8-true,Planet Count,Medium (16-22),216,123,93,0,56,94,2,98
EvoAgent-400-30-0.8-true,Planet Count,Large (23-30),209,139,70,0,66,51,5,07
EvoAgent-400-30-0.8-true,Transporter Speed,Slow (2.0-3.0),197,119,78,0,60,41,4,83
EvoAgent-400-30-0.8-true,Transporter Speed,Medium (3.1-4.0),176,111,65,0,63,07,2,78
EvoAgent-400-30-0.8-true,Transporter Speed,Fast (4.1-5.0),180,115,65,0,63,89,2,36
EvoAgent-400-30-0.8-true,Growth Rate,Low (0.02-0.08),125,77,48,0,61,60,3,23
EvoAgent-400-30-0.8-true,Growth Rate,Medium (0.09-0.15),226,139,87,0,61,50,3,10
EvoAgent-400-30-0.8-true,Growth Rate,High (0.16-0.20),143,96,47,0,67,13,3,26
EvoAgent-400-30-0.8-true,Neutral Ratio,Low Neutral (0.20-0.28),169,111,58,0,65,68,3,19
EvoAgent-400-30-0.8-true,Neutral Ratio,Medium Neutral (0.29-0.32),189,119,70,0,62,96,3,51
EvoAgent-400-30-0.8-true,Neutral Ratio,High Neutral (0.33-0.40),138,87,51,0,63,04,3,26
EvoAgent-400-30-0.8-true,Game Duration,Short (400-800),209,135,74,0,64,59,2,89
EvoAgent-400-30-0.8-true,Game Duration,Medium (801-1200),219,142,77,0,64,84,3,10
EvoAgent-400-30-0.8-true,Game Duration,Long (1201-1500),172,99,73,0,57,56,4,00
