Agent,Category,Range,Games,Wins,Losses,Draws,WinRate,AvgDuration
StrategicAgentH100,Planet Count,Small (10-15),96,68,28,0,70,83,0,99
StrategicAgentH100,Planet Count,Medium (16-22),85,73,12,0,85,88,2,20
StrategicAgentH100,Planet Count,Large (23-30),119,103,16,0,86,55,4,80
StrategicAgentH100,Transporter Speed,Slow (2.0-3.0),90,74,16,0,82,22,3,69
StrategicAgentH100,Transporter Speed,Medium (3.1-4.0),86,77,9,0,89,53,2,95
StrategicAgentH100,Transporter Speed,Fast (4.1-5.0),92,69,23,0,75,00,1,91
StrategicAgentH100,Growth Rate,Low (0.02-0.08),67,54,13,0,80,60,3,06
StrategicAgentH100,Growth Rate,Medium (0.09-0.15),103,84,19,0,81,55,3,04
StrategicAgentH100,Growth Rate,High (0.16-0.20),87,71,16,0,81,61,2,57
StrategicAgentH100,Neutral Ratio,Low Neutral (0.20-0.28),93,83,10,0,89,25,3,00
StrategicAgentH100,Neutral Ratio,Medium Neutral (0.29-0.32),85,67,18,0,78,82,2,62
StrategicAgentH100,Neutral Ratio,High Neutral (0.33-0.40),70,56,14,0,80,00,2,96
StrategicAgentH100,Game Duration,Short (400-800),114,95,19,0,83,33,2,38
StrategicAgentH100,Game Duration,Medium (801-1200),119,95,24,0,79,83,3,25
StrategicAgentH100,Game Duration,Long (1201-1500),67,54,13,0,80,60,2,91
StrategicAgentH300,Planet Count,Small (10-15),84,30,54,0,35,71,1,14
StrategicAgentH300,Planet Count,Medium (16-22),100,36,64,0,36,00,2,56
StrategicAgentH300,Planet Count,Large (23-30),116,44,72,0,37,93,6,23
StrategicAgentH300,Transporter Speed,Slow (2.0-3.0),109,42,67,0,38,53,4,85
StrategicAgentH300,Transporter Speed,Medium (3.1-4.0),79,26,53,0,32,91,3,48
StrategicAgentH300,Transporter Speed,Fast (4.1-5.0),81,29,52,0,35,80,2,58
StrategicAgentH300,Growth Rate,Low (0.02-0.08),51,20,31,0,39,22,3,70
StrategicAgentH300,Growth Rate,Medium (0.09-0.15),112,40,72,0,35,71,3,49
StrategicAgentH300,Growth Rate,High (0.16-0.20),85,32,53,0,37,65,3,59
StrategicAgentH300,Neutral Ratio,Low Neutral (0.20-0.28),96,35,61,0,36,46,3,28
StrategicAgentH300,Neutral Ratio,Medium Neutral (0.29-0.32),85,33,52,0,38,82,3,87
StrategicAgentH300,Neutral Ratio,High Neutral (0.33-0.40),57,21,36,0,36,84,3,84
StrategicAgentH300,Game Duration,Short (400-800),126,43,83,0,34,13,2,52
StrategicAgentH300,Game Duration,Medium (801-1200),97,33,64,0,34,02,4,11
StrategicAgentH300,Game Duration,Long (1201-1500),77,34,43,0,44,16,4,66
StrategicAgentH200,Planet Count,Small (10-15),76,38,38,0,50,00,1,08
StrategicAgentH200,Planet Count,Medium (16-22),99,58,41,0,58,59,2,29
StrategicAgentH200,Planet Count,Large (23-30),125,54,71,0,43,20,5,51
StrategicAgentH200,Transporter Speed,Slow (2.0-3.0),95,51,44,0,53,68,3,99
StrategicAgentH200,Transporter Speed,Medium (3.1-4.0),90,41,49,0,45,56,3,61
StrategicAgentH200,Transporter Speed,Fast (4.1-5.0),88,44,44,0,50,00,2,64
StrategicAgentH200,Growth Rate,Low (0.02-0.08),69,33,36,0,47,83,3,07
StrategicAgentH200,Growth Rate,Medium (0.09-0.15),109,58,51,0,53,21,3,11
StrategicAgentH200,Growth Rate,High (0.16-0.20),72,35,37,0,48,61,3,28
StrategicAgentH200,Neutral Ratio,Low Neutral (0.20-0.28),88,38,50,0,43,18,3,29
StrategicAgentH200,Neutral Ratio,Medium Neutral (0.29-0.32),92,48,44,0,52,17,3,49
StrategicAgentH200,Neutral Ratio,High Neutral (0.33-0.40),64,29,35,0,45,31,3,02
StrategicAgentH200,Game Duration,Short (400-800),116,58,58,0,50,00,2,54
StrategicAgentH200,Game Duration,Medium (801-1200),107,50,57,0,46,73,4,04
StrategicAgentH200,Game Duration,Long (1201-1500),77,42,35,0,54,55,3,50
StrategicAgentH400,Planet Count,Small (10-15),84,34,50,0,40,48,1,04
StrategicAgentH400,Planet Count,Medium (16-22),100,25,75,0,25,00,2,57
StrategicAgentH400,Planet Count,Large (23-30),116,37,79,0,31,90,6,55
StrategicAgentH400,Transporter Speed,Slow (2.0-3.0),98,29,69,0,29,59,5,27
StrategicAgentH400,Transporter Speed,Medium (3.1-4.0),85,26,59,0,30,59,3,57
StrategicAgentH400,Transporter Speed,Fast (4.1-5.0),85,31,54,0,36,47,2,49
StrategicAgentH400,Growth Rate,Low (0.02-0.08),71,22,49,0,30,99,3,36
StrategicAgentH400,Growth Rate,Medium (0.09-0.15),100,30,70,0,30,00,3,66
StrategicAgentH400,Growth Rate,High (0.16-0.20),78,23,55,0,29,49,3,52
StrategicAgentH400,Neutral Ratio,Low Neutral (0.20-0.28),93,29,64,0,31,18,3,70
StrategicAgentH400,Neutral Ratio,Medium Neutral (0.29-0.32),96,31,65,0,32,29,3,32
StrategicAgentH400,Neutral Ratio,High Neutral (0.33-0.40),63,21,42,0,33,33,4,08
StrategicAgentH400,Game Duration,Short (400-800),124,44,80,0,35,48,2,68
StrategicAgentH400,Game Duration,Medium (801-1200),97,32,65,0,32,99,4,55
StrategicAgentH400,Game Duration,Long (1201-1500),79,20,59,0,25,32,4,19
