Agent,Category,Range,Games,Wins,Losses,Draws,WinRate,AvgDuration
Careful Random Agent,Planet Count,Small (10-15),169,49,120,0,28,99,0,98
Careful Random Agent,Planet Count,Medium (16-22),185,58,127,0,31,35,1,97
Careful Random Agent,Planet Count,Large (23-30),246,73,173,0,29,67,4,22
Careful Random Agent,Transporter Speed,Slow (2.0-3.0),202,52,150,0,25,74,3,73
Careful Random Agent,Transporter Speed,Medium (3.1-4.0),178,55,123,0,30,90,2,25
Careful Random Agent,Transporter Speed,Fast (4.1-5.0),150,50,100,0,33,33,1,73
Careful Random Agent,Growth Rate,Low (0.02-0.08),120,39,81,0,32,50,2,76
Careful Random Agent,Growth Rate,Medium (0.09-0.15),201,54,147,0,26,87,3,02
Careful Random Agent,Growth Rate,High (0.16-0.20),160,56,104,0,35,00,2,03
Careful Random Agent,Neutral Ratio,Low Neutral (0.20-0.28),201,61,140,0,30,35,2,34
Careful Random Agent,Neutral Ratio,Medium Neutral (0.29-0.32),163,44,119,0,26,99,2,84
Careful Random Agent,Neutral Ratio,High Neutral (0.33-0.40),108,36,72,0,33,33,2,49
Careful Random Agent,Game Duration,Short (400-800),218,62,156,0,28,44,2,33
Careful Random Agent,Game Duration,Medium (801-1200),220,63,157,0,28,64,3,02
Careful Random Agent,Game Duration,Long (1201-1500),162,55,107,0,33,95,2,43
Better Random Agent,Planet Count,Small (10-15),176,17,159,0,9,66,0,97
Better Random Agent,Planet Count,Medium (16-22),211,18,193,0,8,53,1,73
Better Random Agent,Planet Count,Large (23-30),213,12,201,0,5,63,3,55
Better Random Agent,Transporter Speed,Slow (2.0-3.0),202,22,180,0,10,89,3,08
Better Random Agent,Transporter Speed,Medium (3.1-4.0),160,12,148,0,7,50,1,91
Better Random Agent,Transporter Speed,Fast (4.1-5.0),164,8,156,0,4,88,1,52
Better Random Agent,Growth Rate,Low (0.02-0.08),110,6,104,0,5,45,2,44
Better Random Agent,Growth Rate,Medium (0.09-0.15),208,16,192,0,7,69,2,28
Better Random Agent,Growth Rate,High (0.16-0.20),173,17,156,0,9,83,1,93
Better Random Agent,Neutral Ratio,Low Neutral (0.20-0.28),176,16,160,0,9,09,2,08
Better Random Agent,Neutral Ratio,Medium Neutral (0.29-0.32),166,9,157,0,5,42,1,98
Better Random Agent,Neutral Ratio,High Neutral (0.33-0.40),125,10,115,0,8,00,2,10
Better Random Agent,Game Duration,Short (400-800),201,17,184,0,8,46,1,75
Better Random Agent,Game Duration,Medium (801-1200),213,19,194,0,8,92,2,16
Better Random Agent,Game Duration,Long (1201-1500),186,11,175,0,5,91,2,58
EvoAgent-400-30-0.8-true,Planet Count,Small (10-15),171,104,67,0,60,82,1,84
EvoAgent-400-30-0.8-true,Planet Count,Medium (16-22),210,135,75,0,64,29,3,30
EvoAgent-400-30-0.8-true,Planet Count,Large (23-30),219,142,77,0,64,84,5,81
EvoAgent-400-30-0.8-true,Transporter Speed,Slow (2.0-3.0),186,125,61,0,67,20,4,98
EvoAgent-400-30-0.8-true,Transporter Speed,Medium (3.1-4.0),169,101,68,0,59,76,3,81
EvoAgent-400-30-0.8-true,Transporter Speed,Fast (4.1-5.0),179,108,71,0,60,34,2,70
EvoAgent-400-30-0.8-true,Growth Rate,Low (0.02-0.08),89,61,28,0,68,54,3,90
EvoAgent-400-30-0.8-true,Growth Rate,Medium (0.09-0.15),217,129,88,0,59,45,3,89
EvoAgent-400-30-0.8-true,Growth Rate,High (0.16-0.20),163,103,60,0,63,19,3,39
EvoAgent-400-30-0.8-true,Neutral Ratio,Low Neutral (0.20-0.28),157,100,57,0,63,69,3,76
EvoAgent-400-30-0.8-true,Neutral Ratio,Medium Neutral (0.29-0.32),190,118,72,0,62,11,4,22
EvoAgent-400-30-0.8-true,Neutral Ratio,High Neutral (0.33-0.40),118,78,40,0,66,10,3,19
EvoAgent-400-30-0.8-true,Game Duration,Short (400-800),216,139,77,0,64,35,3,08
EvoAgent-400-30-0.8-true,Game Duration,Medium (801-1200),202,128,74,0,63,37,3,95
EvoAgent-400-30-0.8-true,Game Duration,Long (1201-1500),182,114,68,0,62,64,4,47
TeamTitansAgentV2-H80,Planet Count,Small (10-15),182,179,3,0,98,35,1,98
TeamTitansAgentV2-H80,Planet Count,Medium (16-22),190,187,3,0,98,42,5,02
TeamTitansAgentV2-H80,Planet Count,Large (23-30),228,226,2,0,99,12,10,78
TeamTitansAgentV2-H80,Transporter Speed,Slow (2.0-3.0),202,197,5,0,97,52,8,74
TeamTitansAgentV2-H80,Transporter Speed,Medium (3.1-4.0),173,172,1,0,99,42,5,76
TeamTitansAgentV2-H80,Transporter Speed,Fast (4.1-5.0),163,162,1,0,99,39,4,04
TeamTitansAgentV2-H80,Growth Rate,Low (0.02-0.08),111,109,2,0,98,20,6,63
TeamTitansAgentV2-H80,Growth Rate,Medium (0.09-0.15),234,231,3,0,98,72,6,34
TeamTitansAgentV2-H80,Growth Rate,High (0.16-0.20),144,144,0,0,100,00,5,53
TeamTitansAgentV2-H80,Neutral Ratio,Low Neutral (0.20-0.28),186,183,3,0,98,39,5,76
TeamTitansAgentV2-H80,Neutral Ratio,Medium Neutral (0.29-0.32),187,182,5,0,97,33,6,24
TeamTitansAgentV2-H80,Neutral Ratio,High Neutral (0.33-0.40),103,103,0,0,100,00,6,24
TeamTitansAgentV2-H80,Game Duration,Short (400-800),199,199,0,0,100,00,5,46
TeamTitansAgentV2-H80,Game Duration,Medium (801-1200),217,216,1,0,99,54,6,57
TeamTitansAgentV2-H80,Game Duration,Long (1201-1500),184,177,7,0,96,20,6,85
